23,H
19,V
16,H
14,D
29,D
29,V
19,H
26,H
20,H
15,H
7,H
23,D
30,D
22,H
28,H
22,H
19,H
9,H
21,V
21,D
21,H
33,H
20,D
20,D
16,H
14,H
8,V
18,H
23,V
14,H
24,V
13,H
25,D
19,H
28,V
22,V
24,V
30,D
35,D
30,H
13,V
27,H
28,H
21,H
20,H
34,D
8,H
8,H
22,D
15,H
26,V
21,H
19,V
20,D
34,D
17,H
25,V
11,H
24,D
13,V
25,D
7,H
25,H
21,D
39,H
14,V
17,V
11,V
20,V
30,V
9,H
39,D
14,V
25,H
32,D
19,D
20,D
26,H
30,D
21,V
25,H
17,D
35,D
28,D
16,H
38,H
13,V
26,V
23,V
19,D
24,V
14,V
20,H
25,H
19,H
17,V
14,H
20,H
27,D
7,H
31,D
14,H
32,D
30,D
20,V
34,D
19,D
32,V
14,V
22,D
22,H
21,V
17,V
15,H
30,V
19,V
17,D
13,H
20,V
26,V
23,H
17,H
30,D
13,H
36,D
19,V
19,H
32,D
17,H
25,V
32,H
27,V
11,H
24,D
18,D
9,H
14,V
23,H
27,V
22,H
21,V
15,V
19,H
34,D
22,V
8,H
30,V
23,D
20,D
11,V
15,H
29,V
17,D
21,V
31,D
29,V
21,D
15,V
18,D
15,H
19,V
19,H
11,D
11,V
27,D
23,D
23,V
27,D
17,V
25,D
26,V
15,H
39,D
25,D
21,H
24,H
26,V
21,H
23,D
29,V
18,D
22,H
26,D
19,V
23,D
7,H
25,H
24,V
15,H
17,D
30,H
21,H
15,V
9,V
23,D
17,V
30,D
32,V
32,D
17,H
20,D
38,H
35,D
31,D
36,H
19,H
33,H
25,D
30,D
9,H
25,V
15,V
11,H
23,V
30,V
15,D
10,H
35,D
26,H
22,D
10,V
18,V
28,V
19,H
23,H
12,H
28,H
28,V
28,V
20,V
17,V
32,V
17,H
9,H
15,V
12,H
12,V
20,H
34,D
22,V
24,H
23,D
23,H
21,H
15,V
26,D
9,H
16,V
18,H
21,H
37,D
8,H
16,V
23,V
20,V
17,V
7,H
15,H
20,V
33,V
20,V
29,D
18,V
17,H
23,V
21,V
15,V
21,V
15,H
26,D
24,H
32,V
33,D
31,D
21,D
32,H
29,D
13,H
29,H
25,D
28,D
15,V
28,H
13,H
28,V
37,H
21,H
31,H
27,H
27,V
12,V
27,V
41,H
21,H
29,H
27,V
9,V
16,H
37,D
21,V
30,D
25,D
15,V
27,D
22,H
41,H
17,H
28,D
15,H
15,H
20,H
11,H
14,V
14,V
27,H
11,H
19,H
28,H
7,H
27,V
18,H
16,H
22,D
25,H
22,V
20,H
20,D
17,V
11,V
25,H
30,H
30,V
31,D
15,H
23,V
14,V
15,V
17,V
29,D
9,H
26,V
35,D
13,H
15,H
29,H
22,D
19,V
25,V
19,D
15,H
15,V
20,V
37,D
28,D
13,H
9,H
19,V
28,H
19,D
26,D
25,H
29,D
18,D
24,D
29,V
20,V
9,H
17,H
31,D
15,H
33,D
23,V
24,H
21,V
21,V
30,H
39,D
13,H
10,H
15,H
23,D
37,V
32,V
24,H
40,H
15,H
26,H
34,D
22,D
36,H
21,H
12,V
15,H
18,H
20,V
20,H
32,H
31,D
18,H
13,V
25,H
31,H
19,V
22,H
26,H
25,V
13,H
21,H
23,D
35,D
15,H
11,H
9,H
23,D
27,D
11,H
35,H
16,V
30,V
32,D
21,V
19,H
24,D
22,V
35,D
20,D
23,D
19,V
19,D
37,V
12,V
25,D
8,H
21,D
15,V
26,V
22,D
16,H
38,V
22,V
21,V
12,H
11,V
25,V
22,D
10,H
21,V
24,V
30,V
23,D
24,H
19,V
30,H
23,D
18,H
17,D
30,V
18,V
16,V
23,H
19,H
26,D
17,V
26,D
36,V
31,D
18,H
25,V
14,H
31,D
21,V
15,V
20,H
22,H
18,V
29,H
26,V
17,H
24,D
26,V
23,D
31,V
16,H
14,V
19,V
7,H
13,V
19,V
25,D
32,D
18,H
16,D
12,V
19,D
9,H
18,V
26,H
17,D
21,D
13,V
34,H
17,V
7,H
17,V
16,V
7,H
15,V
11,H
15,H
33,V
17,H
23,D
25,H
20,D
14,H
20,H
9,H
42,N
30,H
27,D
33,D
16,H
26,D
28,D
32,D
35,V
19,V
21,D
15,V
21,V
20,V
17,V
20,D
37,H
13,H
21,H
28,H
21,V
19,V
10,H
34,V
20,D
14,V
11,H
17,H
16,V
26,V
18,H
23,H
24,D
22,D
27,V
15,H
33,H
35,D
22,D
20,V
12,V
17,D
28,V
19,H
17,H
22,V
20,D
32,H
17,D
18,V
17,V
39,H
9,V
14,H
18,V
16,H
13,V
32,D
25,H
33,H
8,V
9,H
22,D
24,D
27,V
30,H
19,D
23,V
19,D
26,V
21,H
17,H
17,V
16,D
29,D
24,D
13,H
12,H
17,H
23,V
24,V
34,H
23,D
28,D
30,D
11,H
26,H
16,V
15,H
20,D
21,V
15,H
13,H
16,H
17,V
21,V
20,D
16,H
10,V
19,V
15,D
40,H
7,H
13,V
21,V
37,D
23,V
15,H
25,H
21,D
7,H
16,V
7,H
15,H
9,H
17,H
30,V
27,H
25,D
31,D
42,D
23,D
38,H
9,H
15,H
28,H
24,D
13,H
21,V
13,V
7,H
15,H
12,H
18,V
26,D
21,D
26,D
13,V
12,H
20,D
34,H
30,V
22,D
19,V
16,D
15,H
27,D
32,D
17,H
9,H
15,V
31,D
13,H
13,V
23,D
28,V
33,D
25,H
18,V
26,V
18,H
11,H
21,H
28,V
35,H
22,H
22,D
21,H
18,H
17,V
15,H
23,D
9,H
13,H
16,V
29,V
13,D
27,D
17,H
26,D
25,D
23,H
15,H
24,D
13,V
17,H
23,V
20,H
27,H
27,V
32,H
25,V
29,V
27,H
16,D
11,H
33,H
32,V
37,D
26,V
13,H
11,H
14,V
16,V
30,D
24,H
23,H
20,D
29,D
30,H
26,H
26,D
31,V
19,V
27,D
15,V
30,H
22,D
23,D
18,V
28,V
22,H
35,D
14,V
27,H
19,V
23,V
15,V
17,D
20,H
25,D
36,D
17,V
19,D
19,V
9,V
16,H
25,V
38,V
21,D
25,V
18,V
9,H
29,V
21,D
27,V
11,H
40,D
25,H
26,D
16,V
17,V
31,D
28,D
8,H
14,H
29,D
21,V
23,H
9,H
23,H
13,H
27,H
30,D
26,D
35,H
7,H
25,H
31,D
33,H
36,D
21,D
24,V
11,H
30,D
22,D
26,D
28,V
13,V
28,D
15,D
18,D
23,V
24,V
22,D
18,V
17,V
30,V
30,D
24,V
25,V
19,D
20,V
18,V
20,V
33,D
7,H
25,D
11,H
35,D
23,V
18,H
25,D
23,D
19,D
17,H
31,D
26,D
15,V
19,V
27,D
22,H
11,H
36,D
21,D
21,V
23,V
17,V
25,H
29,D
13,H
25,D
27,D
29,V
22,V
9,H
24,D
15,H
27,V
23,V
21,H
27,V
22,V
17,V
33,D
23,V
24,V
17,H
23,V
10,H
25,V
27,H
20,D
19,H
34,D
33,H
22,H
30,H
7,H
11,H
22,V
23,V
10,H
17,H
8,V
15,V
24,H
27,D
14,V
17,V
28,H
19,V
18,H
29,H
14,V
16,V
23,H
16,H
17,H
21,V
21,V
22,V
26,V
25,D
18,V
9,H
26,D
9,H
33,D
20,V
9,H
28,H
9,H
28,D
22,V
28,H
25,V
38,V
25,D
18,V
25,V
23,V
24,H
24,H
23,H
15,V
33,D
35,H
11,V
17,V
18,H
27,H
26,D
20,V
27,V
23,V
20,V
11,H
24,D
15,V
19,D
11,H
9,V
9,V
9,H
22,D
19,D
23,V
19,H
38,H
10,H
14,H
12,H
21,H
25,V
17,H
24,V
27,H
25,H
24,D
24,H
25,H
21,V
27,V
15,H
23,V
25,H
25,H
19,V
18,H
24,D
23,V
27,H
18,H
28,D
32,V
24,D
30,V
19,D
12,H
10,V
19,H
18,H
27,D
21,D
25,V
18,V
25,V
29,H
22,H
17,V
24,V
20,H
26,H
17,H
29,D
26,D
17,H
23,D
23,V
28,V
29,D
33,V
20,D
22,V
18,V
15,H
15,V
38,H
21,V
13,V
11,H
27,D
30,V
28,H
20,V
26,D
20,V
22,V
20,D
24,H
23,V
11,V
20,V
24,V
20,H
25,D
23,V
17,H
21,D
16,D
22,H
11,V
17,V
17,D
25,V
29,D
27,D
19,H
14,V
30,D
24,V
28,D
34,D
14,H
19,V
18,D
30,H
19,H
25,D
9,H
20,H
20,V
19,D
11,H
13,H
23,H
31,H
19,H
13,H
16,H
21,V
20,H
23,V
22,V
26,H
29,D
9,V
17,V
15,H
21,H
33,H
17,V
21,D
24,D
18,D
23,V
24,V
18,H
26,V
14,H
35,D
28,H
23,V
10,H
15,H
13,H
29,D
17,V
24,V
28,H
22,H
10,H
30,H
28,V
17,V
23,V
20,V
21,D
24,H
31,D
15,H
27,V
34,V
28,D
22,H
14,H
28,D
26,V
26,V
31,H
9,H
19,V
25,V
19,H
15,V
29,H
28,D
9,H
14,H
10,V
14,H
12,V
14,D
10,H
23,V
37,D
22,D
30,H
32,V
17,H
13,V
26,D
30,D
17,V
26,H
27,V
10,H
13,V
19,V
24,D
28,H
22,V
28,D
9,H
25,V
21,H
24,H
32,D
12,V
23,H
19,V
29,D
17,H
19,V
22,D
36,D
15,V
29,H
23,D
14,H
36,D
19,H
21,H
37,D
16,D
33,D
19,D
18,H
31,D
29,D
15,H
18,V
21,D
14,H
28,V
13,H
15,V
25,H
36,V
22,H
23,H
27,D
23,V
19,D
15,D
33,D
26,H
15,H
21,H
9,H
26,D
15,V
16,D
19,D
29,H
17,D
26,H
21,V
9,H
26,H
26,H
18,V
19,H
31,D
23,H
15,H
21,H
36,D
33,V
18,H
20,V
20,H
22,D
20,D
28,V
34,D
25,H
15,H
22,H
21,H
19,V
30,V
16,H
25,H
12,H
24,D
34,H
20,V
29,D
14,H
29,V
15,H
29,H
14,V
32,H
15,H
9,H
22,D
14,D
15,H
27,D
19,H
13,H
28,V
12,H
26,V
19,D
20,D
33,V
37,V
12,H
34,H
18,H
28,V
26,D
25,V
36,D
21,V
39,H
29,H
14,V
31,V
19,V
38,H
24,D
25,H
19,V
30,D
24,V
12,V
17,V
29,D
16,H
28,V
33,H
31,V
15,V
9,V
17,D
23,H
35,H
19,V
18,D
11,V
26,V
16,V
19,V
9,H
35,H
38,D
23,H
29,D
17,H
22,V
20,V
20,D
26,H
30,H
23,D
17,H
19,H
22,H
15,V
20,D
31,D
9,H
14,V
21,V
34,D
18,V
16,V
13,V
13,V
11,H
13,V
20,V
25,H
16,V
15,H
29,V
30,V
34,D
32,D
19,V
17,V
29,D
21,H
8,V
33,D
12,H
17,H
19,V
22,D
27,D
11,V
11,H
17,V
30,H
14,V
20,V
21,V
17,H
21,H
23,H
31,H
17,V
19,D
26,H
15,V
14,H
20,H
16,H
19,H
19,H
17,H
19,H
24,H
32,V
31,H
24,V
17,H
25,V
20,V
21,H
11,H
27,D
30,H
16,V
9,H
13,H
15,H
16,V
32,V
7,H
19,V
24,H
15,H
35,H
11,H
17,H
27,V
9,H
19,V
9,H
19,H
20,V
23,V
18,V
39,D
25,H
25,D
25,H
39,H
18,V
13,H
26,H
20,H
22,D
10,H
30,V
7,H
7,H
21,V
27,D
16,H
14,H
14,V
18,H
14,H
28,D
25,D
18,H
30,V
18,H
22,H
38,V
23,H
29,H
8,V
31,H
13,V
25,D
26,H
35,H
27,D
28,D
32,D
12,V
23,D
18,H
21,V
14,V
17,V
26,V
16,V
27,V
19,V
8,H
37,D
15,V
18,V
31,V
9,H
34,D
7,V
22,H
42,H
24,V
24,D
11,H
14,D
15,H
15,D
31,D
18,H
32,H
21,V
20,D
10,H
21,V
13,H
15,H
16,H
7,V
16,V
21,H
24,V
7,V
22,D
23,D
30,V
11,V
23,D
19,D
26,V
25,D
13,V
23,D
14,D
42,N
19,D
19,V
22,V
22,D
20,V
28,D
35,D
25,H
18,H
26,V
16,V
28,H
27,V
25,H
23,V
24,H
40,D
15,V
20,H
10,H
20,V
22,H
19,V
25,H
31,V
23,H
9,H
33,D
32,H
18,H
27,H
15,D
18,H
35,D
19,H
31,V
14,H
12,H
23,D
19,D
15,H
27,D
17,H
30,D
20,D
15,V
20,H
11,H
15,H
29,D
19,H
23,D
26,V
29,H
14,V
15,H
30,D
23,H
25,D
21,V
27,V
26,D
28,V
28,D
21,H
21,H
14,H
20,V
29,V
14,H
35,D
29,D
20,V
23,V
33,H
21,D
21,D
18,H
17,V
29,D
35,D
17,H
30,D
11,H
30,H
12,H
23,V
32,D
26,D
28,D
15,H
28,D
18,V
19,D
21,H
19,D
8,V
20,H
31,D
30,V
22,V
38,D
18,H
25,H
20,H
25,V
16,H
27,D
31,H
29,H
22,V
19,H
15,V
32,D
23,H
19,V
25,H
21,D
19,H
30,H
24,D
11,H
17,H
24,D
29,V
15,H
36,D
7,H
19,H
23,H
21,V
19,V
22,H
26,V
11,H
10,H
17,V
13,V
19,D
13,D
19,H
24,V
10,H
20,H
21,V
19,H
31,V
17,H
27,H
10,V
30,D
34,V
38,D
13,V
21,V
26,V
27,V
19,H
14,D
27,H
17,V
30,H
22,V
14,V
17,V
36,H
11,H
22,V
37,H
35,V
13,V
13,H
9,H
21,H
13,D
24,H
18,V
13,V
22,D
15,V
36,H
23,V
11,H
20,V
28,V
31,V
17,D
18,H
23,D
9,H
27,H
8,H
20,D
19,H
17,V
9,H
29,H
14,H
23,H
17,H
22,H
20,V
18,D
13,H
34,D
21,V
16,H
20,V
12,V
28,H
24,D
29,D
10,H
36,V
31,V
30,V
17,H
33,D
16,H
13,H
13,V
32,H
31,D
17,H
17,H
21,V
16,V
24,D
23,H
12,V
29,H
14,V
24,D
32,H
28,H
23,H
18,D
27,V
24,V
16,D
23,D
17,V
21,D
20,V
16,V
7,H
23,H
19,D
34,V
36,D
17,V
14,H
15,V
29,V
24,D
19,V
20,D
18,H
7,V
24,V
17,H
26,H
32,V
10,V
23,V
28,H
24,D
22,H
20,H
20,V
19,H
34,D
20,V
17,D
30,H
15,V
18,V
11,V
34,H
28,H
14,H
18,H
25,V
7,H
16,V
15,H
13,H
10,V
33,D
20,V
21,H
30,D
17,H
17,H
23,H
32,D
21,V
39,V
23,H
33,V
30,D
28,D
21,D
14,V
41,V
19,V
19,V
14,V
27,D
15,V
13,V
21,H
17,V
22,V
21,V
19,H
18,D
25,V
13,V
27,V
42,N
17,H
16,V
17,V
32,D
23,V
20,V
14,V
28,V
10,H
41,D
23,D
24,H
16,H
19,H
33,H
23,H
21,V
29,V
22,V
19,V
26,D
18,D
18,D
23,V
24,V
35,H
30,H
15,D
11,H
41,D
19,H
27,V
26,D
19,V
10,H
25,D
25,H
14,D
24,V
18,V
12,V
14,H
20,D
36,H
16,H
30,D
14,V
31,V
17,V
17,V
23,V
38,D
28,V
29,V
20,V
7,H
13,H
36,H
23,D
30,V
33,D
13,H
13,V
23,D
27,D
26,D
21,V
33,D
20,H
32,D
28,H
15,V
9,V
28,V
11,H
27,V
24,D
11,H
17,D
27,V
20,H
14,H
18,D
21,D
22,H
39,D
13,H
11,H
36,H
26,D
24,D
21,H
9,H
21,H
13,V
30,V
13,H
29,D
22,D
24,D
31,D
15,V
29,V
20,H
17,H
23,H
10,H
21,D
23,D
28,H
31,D
18,D
31,D
19,V
23,H
25,H
13,H
16,H
21,D
20,H
24,D
23,H
25,V
30,H
30,V
13,H
28,V
22,D
13,V
14,V
24,V
36,H
16,V
26,V
11,H
13,H
17,V
20,V
23,H
16,H
19,V
19,H
30,V
24,V
16,V
25,D
13,H
11,H
30,D
33,H
31,D
14,H
24,H
23,V
33,H
18,H
23,D
21,H
16,V
25,D
32,D
25,H
24,H
22,H
24,H
7,H
25,D
23,H
28,D
15,H
22,D
22,V
24,V
16,H
10,H
13,H
24,H
26,H
14,H
9,H
16,V
7,H
20,H
11,H
17,H
29,H
22,D
9,H
32,H
22,V
16,V
11,H
24,V
10,H
15,V
15,H
29,V
38,D
30,D
34,D
19,D
19,V
15,H
12,H
29,V
23,V
13,H
34,V
19,V
24,V
9,V
12,H
14,H
22,V
10,H
7,H
16,D
21,H
15,H
27,V
15,V
13,H
19,D
22,V
24,D
14,H
29,D
17,H
9,V
25,H
31,D
19,H
26,V
20,D
7,H
20,D
15,H
9,H
37,V
17,H
13,H
13,V
20,H
24,D
35,V
32,V
30,D
19,V
31,V
15,D
21,V
23,V
13,H
14,H
41,D
29,H
17,V
37,H
23,V
22,V
20,V
8,H
9,H
27,V
19,V
26,H
20,D
36,V
19,V
35,V
25,V
27,V
7,H
24,V
18,V
17,H
23,D
24,D
23,V
26,D
25,H
22,H
23,D
22,H
31,D
19,H
14,V
14,V
18,H
20,V
23,D
42,N
28,V
33,H
30,D
16,D
12,H
25,H
20,V
8,H
17,H
11,H
31,D
7,H
16,H
14,H
20,H
19,D
29,V
21,D
28,H
7,H
19,D
18,H
23,H
28,V
26,D
27,D
24,V
36,H
10,V
27,H
31,H
31,V
32,D
23,D
27,D
28,H
15,H
11,H
28,D
26,D
34,H
25,H
26,V
19,D
27,H
27,D
26,V
32,H
16,V
15,V
15,H
27,D
19,D
25,H
30,H
17,H
22,D
22,V
19,D
17,V
11,H
17,V
22,V
11,H
17,D
25,D
24,D
23,V
19,V
23,V
27,D
23,V
31,V
42,N
11,H
22,D
20,V
16,V
11,V
31,H
26,H
19,H
9,H
9,H
26,D
15,V
27,H
23,H
25,V
23,H
38,D
32,H
19,V
26,V
30,D
21,D
28,D
19,H
23,H
9,H
36,D
26,H
14,H
16,H
10,H
12,V
17,V
23,H
34,D
29,H
28,D
22,V
14,H
20,H
15,H
9,H
40,D
30,D
20,D
22,V
31,D
23,H
14,V
28,D
9,V
24,H
28,H
31,H
24,V
26,D
12,V
21,D
25,V
18,V
10,H
17,V
26,H
35,V
19,V
19,V
23,D
22,H
13,V
19,V
24,V
22,V
42,N
28,H
34,V
34,V
18,D
27,H
19,V
28,H
10,H
11,V
13,V
28,D
12,H
33,H
16,D
14,H
15,H
28,D
22,V
25,V
36,V
39,V
32,V
15,V
7,H
21,H
13,V
24,D
29,V
28,D
23,H
14,H
15,V
31,V
21,D
12,V
16,H
19,V
32,D
19,H
9,V
30,H
7,V
14,V
22,D
19,H
20,V
29,V
32,H
17,V
30,V
10,H
10,H
31,D
23,D
27,H
23,V
9,H
27,D
15,V
23,H
25,H
31,D
17,V
24,D
26,H
11,H
33,D
26,D
13,H
10,V
28,D
41,D
23,H
15,H
29,V
17,H
11,V
22,D
11,V
15,H
16,V
29,D
20,V
14,H
20,V
28,H
24,H
11,H
20,H
7,V
20,V
24,D
23,D
25,H
23,V
35,H
27,V
16,H
13,H
30,D
23,H
31,D
26,H
35,V
28,H
14,V
30,D
34,H
24,D
13,H
30,D
28,H
17,H
29,H
23,H
41,D
27,V
23,H
35,H
14,V
26,H
17,D
21,V
20,H
29,H
21,D
9,H
23,V
18,V
19,V
18,V
21,D
15,V
17,V
16,V
17,V
10,H
20,H
23,H
30,D
27,V
22,H
28,D
18,H
19,V
28,D
39,D
7,H
13,H
36,H
26,V
35,D
34,D
18,V
22,V
13,H
31,D
7,H
21,D
24,V
28,V
28,H
25,D
18,V
24,D
25,D
24,D
35,H
20,V
19,V
29,H
30,H
30,V
37,D
19,V
16,D
25,H
35,H
33,H
24,V
12,H
14,H
25,V
17,V
31,D
16,V
21,D
11,H
20,D
35,V
15,D
16,H
28,D
15,V
32,V
31,D
30,H
11,V
37,H
18,D
21,H
14,V
21,D
23,D
21,H
23,D
17,V
21,D
35,D
20,D
21,V
13,H
19,H
24,D
12,H
28,H
28,V
16,H
15,H
32,H
22,V
38,H
23,H
26,D
16,V
9,H
21,V
39,V
22,V
15,H
22,H
21,V
15,H
26,V
21,V
15,H
20,D
35,D
19,V
31,H
33,D
13,H
30,H
30,H
24,H
42,N
14,V
21,V
31,D
24,V
22,V
32,V
34,V
28,V
8,H
18,D
15,V
15,H
26,V
16,V
23,D
22,V
15,H
27,V
22,V
31,D
27,D
23,V
21,V
22,V
18,H
25,D
30,V
31,D
21,H
19,V
27,D
21,H
19,V
14,V
27,V
19,V
16,H
14,H
24,V
28,H
16,V
25,D
26,H
13,H
40,D
19,V
31,H
16,H
26,D
17,H
28,D
40,V
27,V
20,V
13,H
31,D
20,D
29,D
21,D
25,D
21,H
30,H
31,V
8,H
14,V
22,H
20,V
17,H
25,D
14,V
17,V
13,V
19,V
20,D
13,H
22,D
21,D
28,V
17,V
8,H
21,D
19,V
36,D
30,D
14,V
14,H
38,D
10,H
28,D
22,H
34,H
20,H
25,H
33,D
18,H
24,D
14,V
24,V
17,V
32,D
18,H
24,D
11,H
30,H
25,V
12,H
14,V
29,V
27,D
26,D
23,V
7,H
19,H
10,V
18,V
7,H
13,V
31,D
31,D
11,H
17,H
22,V
37,H
18,H
35,D
7,H
24,D
30,D
15,H
9,H
21,V
17,V
16,V
13,H
23,H
20,H
24,D
28,V
13,H
16,D
16,V
29,D
21,V
28,D
17,V
29,V
36,D
26,D
32,V
28,H
36,D
16,V
40,D
26,V
30,V
24,H
20,D
16,V
33,D
22,V
24,V
32,D
11,H
42,N
20,H
15,H
17,H
37,D
19,V
14,H
31,V
7,H
13,H
26,H
32,D
19,V
13,V
11,V
28,D
12,H
7,H
15,H
28,D
30,D
26,V
13,D
24,V
30,D
25,H
20,H
26,D
15,H
27,D
23,V
18,H
16,H
33,H
24,V
21,D
17,V
31,H
25,V
13,H
8,H
18,V
9,H
21,H
20,D
9,H
20,H
33,D
12,V
11,V
20,V
26,H
18,D
28,H
7,H
16,V
13,D
27,D
11,V
23,H
13,H
9,H
19,V
18,V
9,V
36,D
11,V
12,H
21,D
18,H
30,H
13,V
15,H
28,D
13,H
31,H
40,H
20,H
24,V
25,H
30,D
26,H
14,D
27,H
20,V
14,H
16,V
17,V
21,D
28,H
23,H
23,D
25,D
9,H
19,V
28,H
20,V
16,V
23,D
19,D
30,H
19,V
27,D
11,H
19,V
16,H
24,H
26,V
36,D
15,D
13,V
9,H
14,H
9,H
16,D
31,D
21,D
17,H
24,H
31,D
22,H
22,V
18,V
11,H
22,D
29,D
17,D
35,H
32,D
15,H
26,V
10,V
9,H
17,V
9,H
21,H
15,V
29,H
19,V
25,D
21,H
20,V
20,V
30,V
18,H
20,V
20,V
28,V
29,V
26,H
29,H
21,V
11,H
25,V
21,H
13,V
27,H
9,V
16,V
21,H
10,H
19,H
17,H
23,V
9,H
34,H
12,V
21,D
32,V
21,H
28,D
33,D
29,D
17,D
13,V
33,D
32,V
11,H
28,V
26,D
16,H
19,H
27,H
13,H
14,H
24,D
28,H
17,V
24,D
11,V
12,V
14,H
22,V
19,H
32,D
40,H
20,H
21,V
30,H
29,V
31,V
37,H
12,V
24,D
23,V
22,V
17,V
21,D
25,H
29,D
20,D
25,D
21,V
15,V
25,D
13,H
23,V
22,V
11,H
20,D
35,V
10,H
28,V
18,H
19,V
21,V
29,H
23,D
23,V
19,H
24,H
18,V
24,V
33,V
15,H
12,V
28,D
23,V
17,V
29,H
21,V
34,V
24,V
9,V
24,D
8,H
17,H
21,D
27,V
15,H
26,H
34,V
20,V
26,D
16,V
29,H
17,V
25,D
37,H
31,V
17,V
21,V
20,V
27,D
20,V
11,H
32,H
11,V
10,V
31,H
20,V
32,D
36,D
28,D
20,V
17,V
18,V
42,N
22,V
24,D
19,V
16,H
26,V
39,D
24,D
15,H
21,D
21,D
11,V
24,V
18,H
24,V
26,V
20,V
24,V
31,D
12,H
18,D
36,H
13,V
21,V
25,D
34,H
28,D
26,D
26,D
11,H
17,V
23,V
31,D
21,V
24,V
29,D
24,D
15,V
15,V
32,D
16,V
10,H
23,D
22,H
22,D
22,D
10,V
13,V
15,H
32,V
31,D
23,D
26,H
24,H
35,D
18,V
37,D
23,H
9,H
22,H
16,V
26,V
27,H
25,H
13,D
26,D
17,D
15,V
23,V
22,V
23,V
20,D
18,V
20,V
23,D
11,H
32,H
17,H
26,D
13,V
13,H
23,D
10,H
24,H
12,V
13,H
22,V
34,D
19,H
22,V
34,D
27,H
23,H
16,H
19,H
26,H
9,H
17,V
21,H
28,D
23,V
31,D
14,H
19,V
25,H
13,H
30,H
26,D
14,V
23,H
16,H
28,H
13,V
22,H
25,V
7,H
17,V
22,H
29,D
12,H
10,V
18,H
17,V
24,D
22,V
11,H
11,V
20,H
33,H
16,V
24,H
32,V
17,V
21,V
18,V
19,V
22,D
26,D
18,V
19,D
11,H
10,H
9,H
24,V
20,V
30,D
11,H
15,H
22,H
23,H
16,H
10,V
22,D
17,H
7,H
23,V
18,V
13,D
9,H
23,D
17,V
17,D
31,D
10,V
11,H
17,V
16,V
18,V
30,V
15,H
19,H
20,V
18,H
18,V
19,D
34,D
26,H
9,H
8,H
25,H
30,D
18,V
28,D
39,D
34,H
26,D
25,H
14,V
16,V
23,D
14,H
37,H
21,V
30,V
18,H
25,D
17,H
37,D
14,V
36,V
14,D
27,D
29,D
25,H
20,V
25,V
27,H
32,D
19,H
7,H
13,V
26,H
16,H
29,D
25,V
15,V
23,D
21,H
23,D
25,V
31,H
20,V
23,H
29,D
27,D
30,V
17,H
27,V
17,V
29,D
22,V
11,H
26,V
21,D
15,H
27,H
7,H
23,H
24,V
22,V
24,H
16,V
25,D
27,D
14,V
28,D
26,V
21,H
31,H
22,H
18,V
14,V
8,H
20,D
13,V
16,V
11,H
20,D
16,H
17,H
14,H
12,V
26,D
15,D
17,H
37,D
7,V
17,V
14,V
32,H
13,H
22,H
17,H
25,H
11,H
21,H
13,V
13,V
11,V
27,H
11,H
21,D
25,H
29,D
12,V
23,D
9,H
11,H
17,D
25,D
10,H
12,H
36,H
9,H
29,D
13,H
31,H
20,V
20,V
27,V
11,H
17,V
19,V
26,V
14,V
27,V
30,H
17,H
30,V
29,D
8,H
26,H
23,V
24,H
26,D
30,D
21,V
23,H
17,V
19,V
34,D
19,V
19,V
9,H
22,D
24,D
28,D
31,V
24,D
26,H
17,D
13,H
14,V
16,H
13,V
34,H
10,V
35,V
23,H
17,H
34,V
9,H
20,V
23,V
22,H
34,H
23,H
32,D
28,H
26,D
26,H
23,V
10,H
25,H
27,V
24,D
29,D
32,D
24,D
18,H
21,H
24,D
13,H
15,H
22,H
20,H
26,D
15,V
12,H
19,V
13,H
16,H
33,D
27,H
31,V
14,H
20,H
26,D
35,D
11,H
25,V
28,D
24,H
34,H
19,D
19,V
11,H
32,D
20,V
23,V
13,V
25,H
18,H
16,V
20,H
10,H
23,V
10,V
25,H
26,H
12,H
17,V
24,V
15,D
19,D
18,V
30,H
27,D
23,H
32,V
27,D
27,D
38,D
20,H
11,H
22,H
8,H
7,H
21,H
22,V
19,V
25,D
18,H
24,V
31,D
31,D
27,D
32,D
17,D
21,V
28,V
28,D
40,V
23,V
22,V
13,H
9,H
26,V
9,V
17,V
30,V
32,H
25,D
28,H
27,H
24,V
27,V
35,D
16,V
24,V
38,D
12,V
28,H
28,V
19,H
17,H
7,H
24,H
23,V
32,H
29,D
22,H
11,H
31,D
21,H
23,D
11,V
32,V
19,H
24,D
33,D
32,D
11,V
16,V
28,D
20,V
22,V
9,H
32,D
15,V
8,V
22,V
15,H
22,D
15,H
19,H
21,D
24,V
13,H
25,V
21,H
22,V
24,D
28,D
31,H
26,D
7,H
34,D
21,V
7,H
27,H
16,V
9,H
11,H
21,D
20,V
18,V
9,H
15,D
21,V
15,H
17,D
11,H
33,V
20,D
7,H
22,D
25,D
35,D
22,D
14,V
19,V
25,D
14,V
31,D
15,H
28,D
18,V
12,H
32,D
22,V
17,V
17,H
16,H
37,V
11,H
17,H
21,D
9,H
28,D
9,H
28,H
27,D
26,V
26,H
14,V
19,V
13,V
24,V
11,V
24,V
30,V
14,H
11,V
13,V
11,H
30,H
35,H
20,H
26,H
23,H
24,D
32,H
17,H
26,D
18,V
29,V
25,D
25,H
10,H
27,V
33,D
16,H
26,D
23,D
29,D
19,D
17,V
15,V
21,V
26,H
21,H
24,V
27,H
14,H
27,V
